,username,tweet,link,date,language,near
3689,allareblessed,"Florida COVID update: 1,632 new cases added; more people in the hospital - Miami Herald  https://t.co/LC0wHAFbuQ",https://twitter.com/allareblessed/status/1465816994255708166,2021-12-01 01:56:19,en,Texas
3690,bad4brad1,@RealCandaceO @LisaMarieBoothe They are not vaccines!  They are quarterly Covid Shots!,https://twitter.com/bad4brad1/status/1465816392415039490,2021-12-01 01:53:56,en,Texas
3691,Chinky_Eyesz,"Since y’all saying the vaccine will kill you in 3 years… well, one of you unvaccinated mf’s that faked your Covid card needs to step up to the plate and take care of Jaevin when we gone. 😌",https://twitter.com/Chinky_Eyesz/status/1465815343893516293,2021-12-01 01:49:46,en,Texas
3692,double_oshoe,"@1053SS COVID aside, it's always something with this dude",https://twitter.com/double_oshoe/status/1465814786105647119,2021-12-01 01:47:33,en,Texas
3693,messitup1237,@Emilia26774099 I lost my smell and taste and was sick and couldnt breath.  Took a several covid tests at the hospital.  All negative.  The tested me for 19 differnet viruses.  Turns out it was a rhinovirus.,https://twitter.com/messitup1237/status/1465814372727595013,2021-12-01 01:45:54,en,Texas
3694,nandelabra,"In the last few weeks, once he was diagnosed, my dude said he was take ivermectin, hydroxy, and “other experimental covid treatments.”",https://twitter.com/nandelabra/status/1465814064496619531,2021-12-01 01:44:41,en,Texas
3695,TherealdishDR,@Jim_Jordan @jjauthor What is Congress going to do about it Jim?  Why not limit these powers to 60-90 days and to reissue or extend a congressional committee must approve?  Can't we all agree this lockdown and COVID mentality needs to end?,https://twitter.com/TherealdishDR/status/1465813942467547140,2021-12-01 01:44:12,en,Texas
3696,ChristopherXade,@jam_div @TrumpJew2 @jimcramer Is one of those people who believe vaccines will eliminate Covid similar to how Polio and Mumps were eradicated.  The problem with this ignorance is that Polio and Mumps are human viruses with no animal reservoir to promote mutation.  Covid infects animals.,https://twitter.com/ChristopherXade/status/1465813356279906307,2021-12-01 01:41:52,en,Texas
3697,nandelabra,@RicardoBlack @watchkeep @charisma_news He was literally using his TV show to rant and rave against covid-19 vaccines. He said recently he was taking ivermectin and hydroxychloroquine. He didn’t have to die! He chose his bullshit principles over science.,https://twitter.com/nandelabra/status/1465813055774900231,2021-12-01 01:40:40,en,Texas
3698,Wildcatalum,"This is a huge US FAIL. (My comment).  Why Contact Tracing Couldn't Keep Up With The U.S. COVID Outbreak  June 3, 2021 12:34 PM ET   https://t.co/RZ2XfNIsxy",https://twitter.com/Wildcatalum/status/1465813018105761793,2021-12-01 01:40:31,en,Texas
3699,rafaeluisouza,@peterjordan100 Me diz como os não vacinados viajaram sem o passaporte covid?,https://twitter.com/rafaeluisouza/status/1465812650479210503,2021-12-01 01:39:04,pt,Texas
3700,eperez4008,"@dafw333 @RepBoebert Nobody is stopping anyone from getting the shot that doesn't keep you from getting sick,  or from spreading it. Those of you still scared of covid really live in a  different reality",https://twitter.com/eperez4008/status/1465812300892418053,2021-12-01 01:37:40,en,Texas
3701,JennyPsalms121,@conmomma I'm so over Covid! I love my home state of Texas! ❤ Governors matter!!,https://twitter.com/JennyPsalms121/status/1465811966807715842,2021-12-01 01:36:21,en,Texas
3702,LarBtejas_TEX,@RepBrianBabin You continue to support the guy that made your supporters believe COVID rules took away their freedoms. Square that one DDS.,https://twitter.com/LarBtejas_TEX/status/1465811909974892544,2021-12-01 01:36:07,en,Texas
3703,dxnomusic,covid bout to have more strains then thc,https://twitter.com/dxnomusic/status/1465811714159558664,2021-12-01 01:35:20,en,Texas
3704,SGTJohnTex,"@jimcramer Freely and safe from the covid boogeyman, you fucking muppet.",https://twitter.com/SGTJohnTex/status/1465811544781074441,2021-12-01 01:34:40,en,Texas
3705,matstevens345,Today's market action from last Friday's extension (my view)  1. Fed tapering  2. Inflation  3. Upcoming debt ceiling  4. New covid variant unknown,https://twitter.com/matstevens345/status/1465811187866685448,2021-12-01 01:33:15,en,Texas
3706,silinkion1,Got a #covid booster and a #flu shot yesterday and feel like i was actually shot today.   suggest y’all space them out a bit,https://twitter.com/silinkion1/status/1465810657425690625,2021-12-01 01:31:08,en,Texas
3707,lukethesavage,The reason why there are a lot of COVID cases in the US is because Biden refuses to close the boarder.,https://twitter.com/lukethesavage/status/1465810502576218119,2021-12-01 01:30:31,en,Texas
3708,GraysonCounty,"Today’s COVID-19 Numbers 📊  Grayson County- Total: 16,541 New: 6 Active: 68 Deaths: 548  For more information including hospitalization rates, view the Grayson County COVID-19 Situation Report-   https://t.co/SvfsBpl2oZ  https://t.co/OykDd7TpPa",https://twitter.com/GraysonCounty/status/1465810227698282497,2021-12-01 01:29:26,en,Texas
3709,mogboy1015,think the garden show is getting canceled? re: covid,https://twitter.com/mogboy1015/status/1465809468982280210,2021-12-01 01:26:25,en,Texas
3710,commanderdata85,"@scheisse_poster @jimcramer Even if it does reduce duration and severity, It has to eliminate spread to stop variants. That is what vaccines used to do - I have taken many vaccines - I am pro vaccine.  But the Covid vaccines just don’t seem to work to stop all spread, and already have known risks.",https://twitter.com/commanderdata85/status/1465809250232553479,2021-12-01 01:25:33,en,Texas
3711,Haroldw20015345,FDA advisers narrowly endorse Merck's COVID-19 antiviral pill  https://t.co/rMkpAQaNzS #SmartNews,https://twitter.com/Haroldw20015345/status/1465809203264880640,2021-12-01 01:25:22,en,Texas
3712,BrazoriaCounty,11/30/2021- Brazoria County is reporting : (40) COVID-19 cases  (0) Cases over two weeks old (19) Probable (161) Recoveries  (3) COVID-19 related death  For info. visit Brazoria County COVID-19 dashboard  https://t.co/wAJvrSBTm4  #COVID19 #StaySafeBC  https://t.co/EHzrFGZDlU,https://twitter.com/BrazoriaCounty/status/1465809121949761545,2021-12-01 01:25:02,en,Texas
3713,JenniferPennoy1,"Yes! Please follow &amp; support @derrikgay for our Congressional district #TX24 ! In addition to what my friend says below, our Congresswoman voted against the #InfrastructureBill , Covid Relief &amp; #BuildBackBetter . We want someone that cares and will for us and all Americans!",https://twitter.com/JenniferPennoy1/status/1465808469743783950,2021-12-01 01:22:27,en,Texas
3714,morningsbrew,Marcus Lamb passed from COVID. Prayers for his family. 🙏🙏  https://t.co/6oshbDpn7Z,https://twitter.com/morningsbrew/status/1465808274796826632,2021-12-01 01:21:40,en,Texas
3715,Jose_Del_Sol,When Jim Cramer is calling for a war against Covid. He's not talking about the virus.,https://twitter.com/Jose_Del_Sol/status/1465808227619250182,2021-12-01 01:21:29,en,Texas
3716,CP_Deplorable,@catturd2 COVID-19 Self vaccination safe zone for the sheeples....  🐑,https://twitter.com/CP_Deplorable/status/1465808015903412234,2021-12-01 01:20:39,en,Texas
3717,kcnadley,Omicron Covid variant detected in earlier test samples from November in Netherlands  https://t.co/mI2BdihBOv,https://twitter.com/kcnadley/status/1465808005681893377,2021-12-01 01:20:36,en,Texas
3718,amnitsua,I wouldn’t be surprised if that Covid test was a false negative. I’ve never been sick like this in my whole life.,https://twitter.com/amnitsua/status/1465807591611719693,2021-12-01 01:18:57,en,Texas
3719,FOXWestTexas,FDA panel narrowly backs COVID-19 pill from Merck  https://t.co/OnlyIF6Puf,https://twitter.com/FOXWestTexas/status/1465807366813847552,2021-12-01 01:18:04,en,Texas
3720,nagdallas,@notascranky I barely go anywhere between guns and covid in Texas.,https://twitter.com/nagdallas/status/1465806809445318658,2021-12-01 01:15:51,en,Texas
3721,trueTexanproud,"@codex_coin @peterrowen_ Im un vaccinated, and almost 50 and had Covid last month - it was like a bad cold! Now WHY should I go get the jab? Theres NO reason - the mesia is using it to scare the shit out of people. Oh, btw: my family of 7 ranging in ages 11-53 got it at the same time as I did - bad colds",https://twitter.com/trueTexanproud/status/1465806564141547527,2021-12-01 01:14:52,en,Texas
3722,BreKiessling,@justthefacts24 @DuggerDigs @WTOL11Toledo Huh funny this article from the beginning of November tells a different story with high rates of COVID in the continent of Africa… https://t.co/HtFJPUst22,https://twitter.com/BreKiessling/status/1465806470902079493,2021-12-01 01:14:30,en,Texas
3723,dkdkkssk,"@Leonardo_Dutra0 Não sei se está sendo sarcástico ou não, porém a vacina não impede o contágio e/ou a transmissão da doença. Ademais, abaixo 👇 (foto) , está o relatório do governo da Botswana (origem da variante) e na linha 6 diz ""all the four had been fully vaccinated for COVID-19"" .  https://t.co/htKRx0iTZ9",https://twitter.com/dkdkkssk/status/1465806123123023872,2021-12-01 01:13:07,pt,Texas
3724,MadmanIke,"The party of ""Limited Government"" wants to force everyone to get Covid. Fuck #Rethuglicans",https://twitter.com/MadmanIke/status/1465805977790427144,2021-12-01 01:12:33,en,Texas
3725,Das20TL,"@PoyoDaBoyo No, stop playing online and try to mod your switch. Start understanding the game and utilize the top player experience you have had prior to covid and Ult. Use whatever is left in your tank and get to work.",https://twitter.com/Das20TL/status/1465805624403542018,2021-12-01 01:11:08,en,Texas
3726,kay_kay58555362,Anything to make Joe look good... btw... why aren't the death rates from Covid scrolling along the bottom of the TV screens like when DJT was president?  Is it true there are more deaths now from (something) than before vaccinations... Sure makes a person wonder...,https://twitter.com/kay_kay58555362/status/1465805452747415555,2021-12-01 01:10:27,en,Texas
3727,jimmyb,I just watched South Park: Post COVID!  https://t.co/9mourQFFDy,https://twitter.com/jimmyb/status/1465805162132525065,2021-12-01 01:09:18,en,Texas
3728,MaskingLisa,@Justagu22551370 @WestergrenJon @FirewifeyOG1 Damn.  That sucks. Hopefully when you get your booster your body is a pro at fighting off covid that your side effects are minimal or none at all. Good luck.,https://twitter.com/MaskingLisa/status/1465804746900623360,2021-12-01 01:07:39,en,Texas
3729,csander11,"If the vaccine works, why doesn't it work? The only people I personally know currently getting Covid are FULLY VACCINATED and boosted. Science says, the vax doesn't prevent spread. Quit complying, testing, masking and doubling down on everything that has proven not to work.",https://twitter.com/csander11/status/1465804423133908994,2021-12-01 01:06:22,en,Texas
3730,Colie_Jacks,"NEW - Starting today, everyone over 12 years of age taking a plane or a train from or in Canada will need to show proof of vaccination. A negative Covid test won’t be accepted as an alternative.",https://twitter.com/Colie_Jacks/status/1465804358910713865,2021-12-01 01:06:07,en,Texas
3731,kay_kay58555362,So far Covid seems to be winning the fight.... Vaccinations aren't doing much good.,https://twitter.com/kay_kay58555362/status/1465803706549641219,2021-12-01 01:03:31,en,Texas
3732,Parkerlator,@PBJane2 @RSBNetwork I am a nurse and work with Covid. I have seen it with my own experience.,https://twitter.com/Parkerlator/status/1465803416257679366,2021-12-01 01:02:22,en,Texas
3733,Parkerlator,@PBJane2 @RSBNetwork Do you not understand that those who have had the shot are spreading it everywhere? We had several shotted nurses in our unit that got infected with Covid and spread it to other nurses regardless. Almost every person I know who has had the shot has had and spread Covid!!!,https://twitter.com/Parkerlator/status/1465803171436154881,2021-12-01 01:01:24,en,Texas
3734,SandraRay16,"@Kelly_K_9 Rest up. I haven’t had Covid, but know many who have.  https://t.co/GqoCNfYXmK",https://twitter.com/SandraRay16/status/1465802722532286464,2021-12-01 00:59:37,en,Texas
3735,NotTheBestPlan1,"@GaryLewisWright @616Popey @PoliticsForAlI I did one better. I got covid. Now, I am less likely than the vaxxed to contract or transmit covid. And, despite the fervent prayers of vax zealots, evidence suggests that, unlike the vaxxed, my immunity doesn't rapidly wane and require frequent boosters. So, I have done my part.",https://twitter.com/NotTheBestPlan1/status/1465802600150937601,2021-12-01 00:59:07,en,Texas
3736,musicmakessense,"@LJCenter The OSHA mandate does not make sense and should be rejected flat out! It says, ""...to protect unvaccinated employees of large employers...from the risk of contracting COVID-19 by strongly encouraging vaccination"". It is well established that the vaccine DOES NOT stop transmission",https://twitter.com/musicmakessense/status/1465802353026555907,2021-12-01 00:58:08,en,Texas
3737,US_Stolen,"LEFT nothing short of Communists, covering up truth 2 protect Biden while lying about Trump. It’s straight out of China &amp; @CNN @MSNBC @nytimes all push narrative that Trump’s handling of COVID terrible, but Biden’s great! More COVID deaths under Biden w benefit of Trump’s vaccine  https://t.co/esRsKCvHbN",https://twitter.com/US_Stolen/status/1465802264862502912,2021-12-01 00:57:47,en,Texas
3738,Frankster1044,"@Not_the_Bee Jim Cramer is a clown (as are Quintanilla and Faber), but I respect Quick and Kernan. Those 2 folks are exhibit A on how living in red states warps intelligent people's risk assessments related to COVID.",https://twitter.com/Frankster1044/status/1465802159426056192,2021-12-01 00:57:22,en,Texas
3739,democrepublix,@JoyAnnReid The Vaxx does not stop you from spreading COVID. Even the CDC admits this.,https://twitter.com/democrepublix/status/1465802059626786816,2021-12-01 00:56:58,en,Texas
